case_id,source_file,pair_id,pair_type,kind_hint,target_vitals,direction_accuracy,normalized_l2,num_target_vitals,num_missing_predictions,missing_predictions,direction_match,before_vitals,target_vitals_values,predicted_vitals,llm_raw_response,llm_parse_error,llm_api_error,model
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p8,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia"", ""HR""]",0.6666666666666666,1.268857754044952,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": true}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 90, ""HR"": 130}","{""BP_dia"": 64, ""BP_sys"": 94, ""HR"": 142, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""vitals"":{""BP_dia"":64,""BP_sys"":94,""HR"":142,""O2Sat"":89,""RR"":48,""T"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p9,time_progression,no_action,"[""HR"", ""O2Sat"", ""RR"", ""BP_sys"", ""BP_dia""]",0.6,12.224974437601087,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 65, ""RR"": 0}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 160, ""O2Sat"": 85, ""RR"": 52, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":82,""HR"":160,""O2Sat"":85,""RR"":52,""T"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p10,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.25,6.232976816898969,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 88, ""HR"": 150, ""O2Sat"": 89, ""RR"": 48, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 90, ""HR"": 100, ""O2Sat"": 100}","{""BP_dia"": 55, ""BP_sys"": 82, ""HR"": 160, ""O2Sat"": 93, ""RR"": 48, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":82,""HR"":160,""O2Sat"":93,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p11,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 65, ""RR"": 0, ""T"": null}","{""O2Sat"": 75}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 82, ""RR"": 0, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":82,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_laryngospasm,transitions/Pediatrics/Anaphylaxis (+- Laryngospasm).json,p12,time_progression,no_action,"[""O2Sat"", ""HR""]",0.0,12.419742348374221,2,0,"{""HR"": false, ""O2Sat"": false}","{""HR"": false, ""O2Sat"": false}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 110, ""O2Sat"": 65, ""RR"": 0, ""T"": null}","{""HR"": 35, ""O2Sat"": 95}","{""BP_dia"": 60, ""BP_sys"": 80, ""HR"": 130, ""O2Sat"": 55, ""RR"": 0, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":130,""O2Sat"":55,""RR"":null,""T"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p1,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.3333333333333333,2.5179356624028344,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 160, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 130}","{""BP_dia"": 55, ""BP_sys"": 88, ""HR"": 155, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""vitals"":{""BP_dia"":55,""BP_sys"":88,""HR"":155,""O2Sat"":99,""RR"":40,""T"":37.8}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p2,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,2.5238858928247927,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 160, ""O2Sat"": 99, ""RR"": 40, ""T"": 37.8}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45}","{""BP_dia"": 48, ""BP_sys"": 78, ""HR"": 165, ""O2Sat"": 96, ""RR"": 44, ""T"": 37.8}","{""vitals"":{""BP_dia"":48,""BP_sys"":78,""HR"":165,""O2Sat"":96,""RR"":44,""T"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p3,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,0.5,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": 60, ""BP_sys"": 90}","{""BP_dia"": 60, ""BP_sys"": 95, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""vitals"":{""BP_dia"":60,""BP_sys"":95,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p4,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,7.280796659706959,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": true, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 50, ""BP_sys"": 80, ""HR"": 140, ""O2Sat"": 96, ""RR"": 45, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 150, ""O2Sat"": 88, ""RR"": 12}","{""BP_dia"": 48, ""BP_sys"": 78, ""HR"": 148, ""O2Sat"": 93, ""RR"": 48, ""T"": null}","{""vitals"":{""BP_dia"":48,""BP_sys"":78,""HR"":148,""O2Sat"":93,""RR"":48,""T"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p5,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.25,3.082207001484488,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 50, ""BP_sys"": 75, ""HR"": 150, ""O2Sat"": 88, ""RR"": 12, ""T"": null}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 130, ""O2Sat"": 90}","{""BP_dia"": 45, ""BP_sys"": 70, ""HR"": 155, ""O2Sat"": 90, ""RR"": 12, ""T"": null}","{""vitals"":{""BP_dia"":45,""BP_sys"":70,""HR"":155,""O2Sat"":90,""RR"":null,""T"":null}}",,,gpt-5.5
severe_pediatric_asthma_exacerbation,transitions/Pediatrics/Pediatric Asthma Exacerbation.json,p6,time_progression,no_action,"[""HR"", ""O2Sat""]",1.0,8.904493247793498,2,0,"{""HR"": false, ""O2Sat"": false}","{""HR"": true, ""O2Sat"": true}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 130, ""O2Sat"": 90, ""RR"": null, ""T"": null}","{""HR"": 35, ""O2Sat"": 60}","{""BP_dia"": 30, ""BP_sys"": 60, ""HR"": 110, ""O2Sat"": 84, ""RR"": null, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":110,""O2Sat"":84,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""O2Sat"": 91}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 92, ""RR"": 30, ""T"": 37.3}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":92,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p2,physiology_response,anaphylaxis_treatment,"[""HR""]",0.0,1.5,1,0,"{""HR"": false}","{""HR"": false}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""HR"": 150}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 135, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":135,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,3.8392707640904935,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": false, ""BP_sys"": false, ""HR"": true, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 130, ""O2Sat"": 88, ""RR"": 30, ""T"": 37.3}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 85, ""RR"": 20}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 145, ""O2Sat"": 80, ""RR"": 36, ""T"": 37.3}","{""vitals"":{""BP_dia"":55,""BP_sys"":85,""HR"":145,""O2Sat"":80,""RR"":36,""T"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p4,physiology_response,airway_medication,"[""BP_sys"", ""BP_dia""]",1.0,1.5811388300841898,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 91, ""RR"": 20, ""T"": null}","{""BP_dia"": 50, ""BP_sys"": 70}","{""BP_dia"": 55, ""BP_sys"": 85, ""HR"": 150, ""O2Sat"": 91, ""RR"": 20, ""T"": null}","{""vitals"":{""BP_dia"":55,""BP_sys"":85,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p5,physiology_response,oxygen_support,"[""O2Sat""]",1.0,1.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 70, ""RR"": 20, ""T"": null}","{""O2Sat"": 75}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 150, ""O2Sat"": 82, ""RR"": 20, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":82,""RR"":null,""T"":null}}",,,gpt-5.5
anaphylaxis_with_angioedema,transitions/Respiratory/Anaphylaxis with Angioedema.json,p6,physiology_response,surgical_airway,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,1.6462077633154328,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": false, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 120, ""O2Sat"": 65, ""RR"": 5, ""T"": null}","{""BP_dia"": 65, ""BP_sys"": 115, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12}","{""BP_dia"": 68, ""BP_sys"": 104, ""HR"": 115, ""O2Sat"": 90, ""RR"": 14, ""T"": null}","{""vitals"":{""BP_dia"":68,""BP_sys"":104,""HR"":115,""O2Sat"":90,""RR"":14,""T"":null}}",,,gpt-5.5
severe_copd_exacerbation_with_pneumothorax,transitions/Respiratory/COPDE with Pneumothorax.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 80, ""RR"": 30, ""T"": 37}","{""O2Sat"": 85}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 86, ""RR"": 30, ""T"": 37}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":86,""RR"":null,""T"":null}}",,,gpt-5.5
severe_copd_exacerbation_with_pneumothorax,transitions/Respiratory/COPDE with Pneumothorax.json,p2,time_progression,no_action,"[""HR"", ""RR"", ""O2Sat""]",0.3333333333333333,1.5394804318340651,3,0,"{""HR"": false, ""O2Sat"": false, ""RR"": false}","{""HR"": false, ""O2Sat"": false, ""RR"": true}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 120, ""O2Sat"": 80, ""RR"": 30, ""T"": 37}","{""HR"": 130, ""O2Sat"": 85, ""RR"": 30}","{""BP_dia"": 95, ""BP_sys"": 160, ""HR"": 125, ""O2Sat"": 78, ""RR"": 32, ""T"": 37}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":125,""O2Sat"":78,""RR"":32,""T"":null}}",,,gpt-5.5
severe_copd_exacerbation_with_pneumothorax,transitions/Respiratory/COPDE with Pneumothorax.json,p3,physiology_response,airway_management,"[""O2Sat"", ""HR""]",0.5,3.5227829907617076,2,0,"{""HR"": false, ""O2Sat"": false}","{""HR"": false, ""O2Sat"": true}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 130, ""O2Sat"": 85, ""RR"": 30, ""T"": null}","{""HR"": 90, ""O2Sat"": 92}","{""BP_dia"": null, ""BP_sys"": null, ""HR"": 125, ""O2Sat"": 90, ""RR"": 30, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":125,""O2Sat"":90,""RR"":null,""T"":null}}",,,gpt-5.5
covid_difficult_intubation_strategies,transitions/Respiratory/COVID-19 Difficult Airway.json,p1,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.8,1.606237840420901,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 80, ""O2Sat"": 95, ""RR"": 20, ""T"": 38}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 80, ""O2Sat"": 88, ""RR"": 30}","{""BP_dia"": 62, ""BP_sys"": 95, ""HR"": 88, ""O2Sat"": 90, ""RR"": 24, ""T"": 38}","{""vitals"":{""BP_dia"":62,""BP_sys"":95,""HR"":88,""O2Sat"":90,""RR"":24,""T"":null}}",,,gpt-5.5
covid_difficult_intubation_strategies,transitions/Respiratory/COVID-19 Difficult Airway.json,p2,physiology_response,surgical_airway,"[""O2Sat""]",1.0,0.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 60, ""RR"": 0, ""T"": null}","{""O2Sat"": 90}","{""BP_dia"": 65, ""BP_sys"": 100, ""HR"": 110, ""O2Sat"": 88, ""RR"": 0, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":88,""RR"":null,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""O2Sat"": 90}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 91, ""RR"": 30, ""T"": 38.3}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":91,""RR"":null,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p2,physiology_response,fluid_bolus,"[""BP_sys"", ""BP_dia""]",0.5,1.0816653826391966,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": false, ""BP_sys"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": 80, ""BP_sys"": 125}","{""BP_dia"": 74, ""BP_sys"": 116, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""vitals"":{""BP_dia"":74,""BP_sys"":116,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p3,time_progression,no_action,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.6,1.3564659966250536,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true, ""RR"": false}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 84, ""RR"": 30, ""T"": 38.3}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 80, ""RR"": 30}","{""BP_dia"": 68, ""BP_sys"": 106, ""HR"": 115, ""O2Sat"": 80, ""RR"": 34, ""T"": 38.3}","{""vitals"":{""BP_dia"":68,""BP_sys"":106,""HR"":115,""O2Sat"":80,""RR"":34,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p4,physiology_response,airway_management,"[""O2Sat""]",1.0,0.6,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 80, ""RR"": 30, ""T"": null}","{""O2Sat"": 65}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 68, ""RR"": 30, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":68,""RR"":null,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p5,physiology_response,oxygen_support,"[""O2Sat""]",1.0,3.4,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 65, ""RR"": 30, ""T"": null}","{""O2Sat"": 95}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 78, ""RR"": 30, ""T"": null}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":78,""RR"":null,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p6,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,17.598011251274958,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 65, ""RR"": 30, ""T"": null}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 35, ""O2Sat"": 0}","{""BP_dia"": 62, ""BP_sys"": 95, ""HR"": 125, ""O2Sat"": 50, ""RR"": 30, ""T"": null}","{""vitals"":{""BP_dia"":62,""BP_sys"":95,""HR"":125,""O2Sat"":50,""RR"":null,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p7,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""O2Sat""]",0.75,2.5475478405713994,4,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": true}","{""BP_dia"": 70, ""BP_sys"": 110, ""HR"": 105, ""O2Sat"": 65, ""RR"": 30, ""T"": null}","{""BP_dia"": 75, ""BP_sys"": 110, ""HR"": 90, ""O2Sat"": 95}","{""BP_dia"": 68, ""BP_sys"": 108, ""HR"": 110, ""O2Sat"": 88, ""RR"": 30, ""T"": null}","{""vitals"":{""BP_dia"":68,""BP_sys"":108,""HR"":110,""O2Sat"":88,""RR"":16,""T"":null}}",,,gpt-5.5
intubation_with_missing_bvm,transitions/Respiratory/Intubation with Missing BVM.json,p8,physiology_response,airway_management,"[""HR"", ""BP_sys"", ""BP_dia"", ""RR"", ""O2Sat""]",0.4,21.69469981354893,5,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": true, ""BP_sys"": true, ""HR"": false, ""O2Sat"": false, ""RR"": false}","{""BP_dia"": 0, ""BP_sys"": 0, ""HR"": 35, ""O2Sat"": 0, ""RR"": null, ""T"": null}","{""BP_dia"": 75, ""BP_sys"": 110, ""HR"": 90, ""O2Sat"": 95, ""RR"": 12}","{""BP_dia"": 20, ""BP_sys"": 40, ""HR"": 35, ""O2Sat"": 0, ""RR"": 10, ""T"": null}","{""vitals"":{""BP_dia"":0,""BP_sys"":0,""HR"":35,""O2Sat"":0,""RR"":10,""T"":null}}",,,gpt-5.5
pe_with_bleeding,transitions/Respiratory/PE with Bleeding.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",1.0,0.6,1,0,"{""O2Sat"": false}","{""O2Sat"": true}","{""BP_dia"": 73, ""BP_sys"": 131, ""HR"": 144, ""O2Sat"": 88, ""RR"": 26, ""T"": 37.1}","{""O2Sat"": 97}","{""BP_dia"": 73, ""BP_sys"": 131, ""HR"": 144, ""O2Sat"": 94, ""RR"": 26, ""T"": 37.1}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":94,""RR"":null,""T"":null}}",,,gpt-5.5
pe_with_bleeding,transitions/Respiratory/PE with Bleeding.json,p2,physiology_response,fluid_bolus,"[""HR""]",1.0,1.3,1,0,"{""HR"": false}","{""HR"": true}","{""BP_dia"": 73, ""BP_sys"": 131, ""HR"": 144, ""O2Sat"": 88, ""RR"": 26, ""T"": 37.1}","{""HR"": 125}","{""BP_dia"": 73, ""BP_sys"": 131, ""HR"": 138, ""O2Sat"": 88, ""RR"": 26, ""T"": 37.1}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":138,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
pe_with_bleeding,transitions/Respiratory/PE with Bleeding.json,p4,physiology_response,vasopressor,"[""BP_sys"", ""BP_dia""]",1.0,1.16619037896906,2,0,"{""BP_dia"": false, ""BP_sys"": false}","{""BP_dia"": true, ""BP_sys"": true}","{""BP_dia"": 35, ""BP_sys"": 75, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""BP_dia"": 55, ""BP_sys"": 96}","{""BP_dia"": 45, ""BP_sys"": 90, ""HR"": 110, ""O2Sat"": 95, ""RR"": 12, ""T"": null}","{""vitals"":{""BP_dia"":45,""BP_sys"":90,""HR"":null,""O2Sat"":null,""RR"":null,""T"":null}}",,,gpt-5.5
pe_with_bleeding,transitions/Respiratory/PE with Bleeding.json,p5,physiology_response,fluid_bolus,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.224744871391589,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 40, ""BP_sys"": 70, ""HR"": 120, ""O2Sat"": 93, ""RR"": 12, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 80, ""HR"": 100}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 110, ""O2Sat"": 93, ""RR"": 12, ""T"": null}","{""vitals"":{""BP_dia"":50,""BP_sys"":85,""HR"":110,""O2Sat"":93,""RR"":12,""T"":null}}",,,gpt-5.5
pe_with_bleeding,transitions/Respiratory/PE with Bleeding.json,p6,physiology_response,blood_transfusion,"[""HR"", ""BP_sys"", ""BP_dia""]",0.6666666666666666,1.224744871391589,3,0,"{""BP_dia"": false, ""BP_sys"": false, ""HR"": false}","{""BP_dia"": false, ""BP_sys"": true, ""HR"": true}","{""BP_dia"": 40, ""BP_sys"": 70, ""HR"": 120, ""O2Sat"": 93, ""RR"": 12, ""T"": null}","{""BP_dia"": 45, ""BP_sys"": 80, ""HR"": 100}","{""BP_dia"": 50, ""BP_sys"": 85, ""HR"": 110, ""O2Sat"": 93, ""RR"": 12, ""T"": null}","{""vitals"":{""BP_dia"":50,""BP_sys"":85,""HR"":110,""O2Sat"":93,""RR"":12,""T"":null}}",,,gpt-5.5
pancreatitis_with_ards,transitions/Respiratory/Pancreatitis with ARDS.json,p1,physiology_response,oxygen_support,"[""O2Sat""]",0.0,0.2,1,0,"{""O2Sat"": false}","{""O2Sat"": false}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 93, ""RR"": 20, ""T"": 35.9}","{""O2Sat"": 95}","{""BP_dia"": 40, ""BP_sys"": 80, ""HR"": 125, ""O2Sat"": 96, ""RR"": 20, ""T"": 35.9}","{""vitals"":{""BP_dia"":null,""BP_sys"":null,""HR"":null,""O2Sat"":96,""RR"":null,""T"":null}}",,,gpt-5.5
